,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.24414,-10.47600096,-10.5478289,-10.55579002,-10.49990556,-10.46331476,-10.50041884,-10.49423546,-10.40268039,-10.35871874,-10.41243671,-10.43546397,-10.33359764,-10.2463384,-10.30432244,-10.39045454,-10.31151669,-10.20161265,-10.25541876,-10.39414882,-10.36328242,-10.25148067,-10.28844909,-10.42608654,-10.40329101,-10.28258323,-10.29390847,-10.41891599,-10.39144191,-10.25545122,-10.25929262,-10.40880446,-10.41666174,-10.28144596,-10.2578874,-10.38800445,-10.41194247,-10.29508715,-10.26199864,-10.3741856,-10.41446894,-10.30430009,-10.25551406,-10.36993564,-10.46165642,-10.38332822,-10.319029,-10.37736389,-10.43208628,-10.38248937,-10.33638327,-10.36884376,-10.40223336,-10.3649179,-10.34671611,-10.39280746,-10.4316684,-10.40260583,-10.37482962,-10.40217898,-10.43597312,-10.40420455,-10.37539143,-10.414583,-10.44415029,-10.39663544,-10.35991312,-10.40092598,-10.44267687,-10.39164324,-10.33228284,-10.32968429,-10.35643631,-10.34208762,-10.34327207,-10.35523995,-10.37469421,-10.35134648,-10.35918537,-10.37012104,-10.35738276,-10.29156432,-10.30238348,-10.33616564,-10.34945757,-10.32005852,-10.34356702,-10.36768871,-10.35265291,-10.31354748,-10.34064814,-10.35529156,-10.32889467,-10.31442583,-10.37140491,-10.39936909,-10.35293734,-10.3179926,-10.36187273,-10.40293664,-10.35563897
0.26855,-10.7549151,-10.74773734,-10.72655262,-10.77161914,-10.77774164,-10.80869835,-10.8268574,-10.80741372,-10.77201874,-10.77269233,-10.79995268,-10.7595752,-10.59840914,-10.60922754,-10.7763008,-10.73542127,-10.51606963,-10.46757238,-10.62104496,-10.66742733,-10.5187904,-10.47548916,-10.62524116,-10.6844565,-10.53836111,-10.47373437,-10.60373942,-10.67644125,-10.52582183,-10.46286789,-10.58356131,-10.65308347,-10.52184891,-10.45028195,-10.55633854,-10.63973137,-10.52305525,-10.43490787,-10.53085508,-10.63096718,-10.54094597,-10.43366256,-10.51208481,-10.63645923,-10.58398287,-10.4670468,-10.53407884,-10.6747612,-10.61813245,-10.46309676,-10.47952885,-10.61071429,-10.5992728,-10.48102852,-10.48894114,-10.59413851,-10.58325048,-10.4612389,-10.4594214,-10.56587334,-10.57592116,-10.47514057,-10.47702615,-10.59605212,-10.58679819,-10.4366875,-10.40644764,-10.5161424,-10.54701659,-10.44610717,-10.3874183,-10.48322017,-10.54623013,-10.46136401,-10.39076061,-10.46926869,-10.53774998,-10.47403296,-10.40416959,-10.46322696,-10.52814693,-10.46887904,-10.399739,-10.44887482,-10.51352133,-10.45468314,-10.39673225,-10.45900305,-10.54146909,-10.48494916,-10.41690658,-10.47584374,-10.58769527,-10.55269587,-10.47175136,-10.49443864,-10.57792569,-10.54982563,-10.46017671,-10.44980416
0.29297,-10.88918607,-10.84780138,-10.92380922,-10.99529737,-10.9036964,-10.90544067,-11.00308862,-11.0747069,-10.94498687,-10.91642518,-11.04277254,-11.09278904,-10.84173187,-10.72259991,-10.83455348,-10.9507565,-10.86732758,-10.72842802,-10.74301467,-10.85327253,-10.86373786,-10.73061204,-10.73870208,-10.84499947,-10.87440127,-10.72559315,-10.69032154,-10.78117457,-10.87665979,-10.74437642,-10.68661692,-10.7607238,-10.9000337,-10.79412361,-10.69856771,-10.72455559,-10.87269238,-10.82205144,-10.72743353,-10.72478151,-10.8810308,-10.86882295,-10.76645414,-10.73460631,-10.87647714,-10.87355954,-10.78097027,-10.78853733,-10.95885967,-10.98281467,-10.87733478,-10.82448215,-10.90404314,-10.91538579,-10.83295402,-10.79077959,-10.87547067,-10.89367589,-10.79954793,-10.75424502,-10.84127628,-10.88601864,-10.79345329,-10.73048196,-10.77327075,-10.78224564,-10.71533653,-10.67325695,-10.720082,-10.76095601,-10.69881779,-10.64255364,-10.68431874,-10.75074834,-10.70099856,-10.65170842,-10.67592375,-10.72160518,-10.67984734,-10.66792426,-10.684583,-10.7039826,-10.62360753,-10.58361638,-10.61315195,-10.66168824,-10.61469969,-10.59753684,-10.61326501,-10.64079726,-10.62486684,-10.63078352,-10.6388238,-10.6329329,-10.61256826,-10.65801142,-10.69912004,-10.68939222,-10.65055753,-10.70078839
0.31738,-10.48669079,-10.49326672,-10.50760004,-10.49635313,-10.46518065,-10.46796889,-10.50156886,-10.50873857,-10.47410728,-10.45806602,-10.48297438,-10.49318241,-10.44914097,-10.42897826,-10.45266917,-10.5104363,-10.54000777,-10.58415177,-10.61217231,-10.60051627,-10.57630754,-10.59826814,-10.6205369,-10.6096357,-10.56926493,-10.5531484,-10.56368588,-10.56453738,-10.57064481,-10.61626081,-10.66361312,-10.67043584,-10.68221837,-10.7212377,-10.74101375,-10.69998672,-10.67120224,-10.68971515,-10.72895935,-10.70780282,-10.649654,-10.63833956,-10.6889792,-10.71698818,-10.68414732,-10.6648369,-10.69754051,-10.72466201,-10.70603102,-10.68924155,-10.71470859,-10.72520697,-10.67220136,-10.60475595,-10.62941306,-10.68980589,-10.65197399,-10.54701105,-10.55035921,-10.64126178,-10.64171713,-10.54091604,-10.54081969,-10.60296747,-10.5277263,-10.41851617,-10.47282374,-10.60301793,-10.5449026,-10.4177376,-10.4564075,-10.6047846,-10.57118841,-10.432247,-10.43393909,-10.57815062,-10.57419112,-10.42950563,-10.3961453,-10.51387607,-10.52756441,-10.38406739,-10.3437001,-10.49482096,-10.55002096,-10.39440806,-10.33025423,-10.46425442,-10.54176898,-10.40570606,-10.32661096,-10.43526646,-10.50298096,-10.35746875,-10.25666736,-10.35656908,-10.4513733,-10.35828894,-10.28741365,-10.41400928
0.3418,-10.1208683,-10.23807186,-10.18990546,-10.06294811,-10.09584673,-10.22722664,-10.20174532,-10.06384864,-10.08693089,-10.23618725,-10.21553305,-10.05511465,-10.08738144,-10.26217749,-10.23114696,-10.02427067,-10.06451956,-10.3774713,-10.4475195,-10.15046325,-10.07176753,-10.33042976,-10.43967502,-10.14841581,-10.04654175,-10.31314277,-10.46073333,-10.16480361,-10.03873756,-10.31300643,-10.5981183,-10.3788843,-10.19267155,-10.38116877,-10.61274332,-10.41300346,-10.19727222,-10.35454163,-10.6164893,-10.43379603,-10.15405763,-10.25384277,-10.55470203,-10.47401772,-10.18518948,-10.24247455,-10.53057104,-10.49175657,-10.19865058,-10.22223189,-10.51124785,-10.51813135,-10.21696192,-10.19644281,-10.4686899,-10.52262037,-10.21273159,-10.14936938,-10.40736026,-10.52431079,-10.25490312,-10.15741376,-10.34748134,-10.38282476,-10.10599844,-10.01152362,-10.23014549,-10.36782842,-10.14780362,-10.03407245,-10.24705588,-10.41893629,-10.19855199,-10.03365752,-10.21450316,-10.42493796,-10.2376751,-10.04873026,-10.20221262,-10.37784929,-10.15231031,-9.954351738,-10.12068389,-10.35240528,-10.18760567,-9.992956814,-10.13118847,-10.36263683,-10.2091095,-9.993741747,-10.10850664,-10.34294755,-10.19868033,-9.962880371,-10.04805314,-10.2841146,-10.20072118,-9.963796079,-10.01702838,-10.25525955
0.36621,-10.14357166,-10.23191663,-10.22396361,-10.16516536,-10.16137053,-10.19825592,-10.19488796,-10.16141109,-10.17738886,-10.21415658,-10.19042197,-10.11381247,-10.08372298,-10.10560134,-10.06385521,-9.992109827,-9.946327713,-9.960567044,-9.98613971,-9.994460892,-9.953831072,-9.91664294,-9.911425983,-9.916673352,-9.898783243,-9.886158922,-9.891578028,-9.896647825,-9.882439526,-9.87957588,-9.9127767,-9.973050596,-9.993196635,-9.958685426,-9.927931381,-9.933680116,-9.959348866,-9.960779975,-9.975526969,-9.951824792,-9.905474627,-9.865872025,-9.888895505,-9.888321253,-9.873949878,-9.845205714,-9.873247189,-9.877988511,-9.876467774,-9.860342898,-9.892383883,-9.888654229,-9.876198646,-9.878089453,-9.925639095,-9.907314416,-9.878359004,-9.878962187,-9.956958053,-9.986863192,-9.961573242,-9.926351901,-9.969687754,-9.961185169,-9.862047984,-9.776285827,-9.838584803,-9.919430625,-9.872551353,-9.786837933,-9.83756003,-9.922230198,-9.858941636,-9.75506347,-9.791239625,-9.887696601,-9.849090404,-9.755490773,-9.765422341,-9.845050523,-9.822631677,-9.737799448,-9.723419507,-9.82836959,-9.870044676,-9.805512579,-9.750633321,-9.814434788,-9.858350404,-9.815160279,-9.748030356,-9.791724527,-9.844905818,-9.837310988,-9.780509782,-9.816915522,-9.854982975,-9.851866594,-9.790060824,-9.796719127
0.39062,-9.883046187,-9.768866759,-9.689704248,-9.764073042,-9.831638344,-9.731515974,-9.663155377,-9.750891462,-9.839305541,-9.749193346,-9.658980993,-9.709668864,-9.77908328,-9.707575324,-9.651471905,-9.71455938,-9.800494111,-9.725858935,-9.653883836,-9.704168359,-9.805949522,-9.740297733,-9.623690647,-9.638337962,-9.771482217,-9.749588554,-9.600561454,-9.571377645,-9.704404181,-9.750115434,-9.626109168,-9.570670181,-9.686080149,-9.747422998,-9.640829875,-9.575915007,-9.650924561,-9.68233552,-9.542772294,-9.477665255,-9.594352452,-9.686478376,-9.561367436,-9.461078364,-9.538652963,-9.666894551,-9.590094728,-9.489357245,-9.548042245,-9.681638053,-9.604003214,-9.463916583,-9.477417612,-9.620438179,-9.627342095,-9.5285365,-9.521610719,-9.665728097,-9.686100051,-9.563851909,-9.51555583,-9.651479416,-9.688168436,-9.55026206,-9.447469697,-9.524305777,-9.566494775,-9.482027102,-9.409237413,-9.489950798,-9.55825633,-9.497720612,-9.422338997,-9.488008227,-9.568875069,-9.525411404,-9.437704393,-9.474596067,-9.557070508,-9.525986621,-9.441445882,-9.467432562,-9.559586253,-9.537185273,-9.446784205,-9.452295353,-9.546051015,-9.54924973,-9.444569165,-9.387862436,-9.46294757,-9.506596573,-9.439479629,-9.384997417,-9.47039814,-9.540890833,-9.4744671,-9.366475021,-9.413117149,-9.507068947
0.41504,-9.198727708,-9.165785582,-9.093429267,-9.089609092,-9.154354193,-9.178636602,-9.114839977,-9.061799922,-9.097445485,-9.13801934,-9.104554589,-9.070507099,-9.122529319,-9.164240828,-9.114357493,-9.058866226,-9.11075492,-9.194808979,-9.18274712,-9.101533405,-9.08460242,-9.127956933,-9.141532184,-9.092323374,-9.096241653,-9.1670404,-9.19995497,-9.134604756,-9.103037462,-9.15845784,-9.205419201,-9.145303473,-9.10037369,-9.144163477,-9.186233728,-9.124012866,-9.047249685,-9.047123295,-9.099785297,-9.10442092,-9.069719489,-9.091949127,-9.139856305,-9.118615472,-9.049459789,-9.062689883,-9.165440565,-9.245045165,-9.194852211,-9.128889386,-9.110887188,-9.103675258,-9.068525757,-9.064178745,-9.097112156,-9.131334542,-9.122028763,-9.095765919,-9.096913874,-9.118584863,-9.107409625,-9.06888313,-9.077329506,-9.118048945,-9.090227521,-9.010449151,-9.018893989,-9.112882737,-9.119213724,-9.011148494,-8.991002863,-9.086602735,-9.121773468,-9.03251517,-9.020569882,-9.120034058,-9.154509471,-9.047156475,-9.015993388,-9.113498715,-9.164229282,-9.058242564,-9.019361683,-9.122585261,-9.191290931,-9.077615963,-9.016834574,-9.099042969,-9.164547726,-9.045490209,-8.956472889,-9.0249848,-9.124422178,-9.048746902,-8.979041598,-9.064798166,-9.1690239,-9.076827971,-8.984721472,-9.074041773
0.43945,-8.643459585,-8.714116877,-8.637278449,-8.565777213,-8.599748667,-8.644037962,-8.565580147,-8.501253645,-8.552659491,-8.640744823,-8.598086198,-8.544808463,-8.59816015,-8.681626591,-8.611894967,-8.528922284,-8.570032681,-8.681085176,-8.661153387,-8.603866967,-8.631150813,-8.68702357,-8.618229155,-8.547973166,-8.588293515,-8.688775568,-8.671545582,-8.597206201,-8.603484474,-8.685013412,-8.674461461,-8.603973826,-8.618077335,-8.705630194,-8.691460985,-8.56867311,-8.521364394,-8.595720768,-8.651459603,-8.599530621,-8.577775141,-8.649872206,-8.716417811,-8.654454947,-8.609058264,-8.651729192,-8.714895546,-8.699563161,-8.729415075,-8.80222262,-8.797612661,-8.675728766,-8.640108268,-8.721921461,-8.781594104,-8.704709756,-8.678028903,-8.763639393,-8.822015278,-8.734024049,-8.682869435,-8.743546631,-8.794029874,-8.699849962,-8.617825754,-8.651527013,-8.726761117,-8.690383242,-8.636478938,-8.678846115,-8.769024191,-8.742509429,-8.659829304,-8.669713609,-8.769718129,-8.790380779,-8.702533764,-8.681364549,-8.768076613,-8.799782721,-8.705808473,-8.677473826,-8.774881693,-8.838783501,-8.738152567,-8.683324503,-8.768171036,-8.852841791,-8.741845035,-8.658506406,-8.73931843,-8.859152075,-8.765671355,-8.684667664,-8.782939892,-8.922853049,-8.807004579,-8.684450848,-8.755081185,-8.926203318
0.46387,-8.706787896,-8.578967849,-8.494654131,-8.587336689,-8.686517624,-8.526584138,-8.383585247,-8.452511826,-8.606541049,-8.52416831,-8.399661502,-8.48731659,-8.678058694,-8.585936032,-8.422033004,-8.495286543,-8.710446674,-8.632078078,-8.428681624,-8.453747293,-8.653972296,-8.613616844,-8.398916085,-8.388300977,-8.598756163,-8.623665286,-8.41014478,-8.37198506,-8.578323913,-8.642345161,-8.427801234,-8.36615773,-8.568204052,-8.669198365,-8.431666796,-8.318675346,-8.489810368,-8.635239907,-8.451530108,-8.33799328,-8.488381681,-8.644537141,-8.475344183,-8.364464431,-8.501117833,-8.634197907,-8.469102201,-8.363516782,-8.504776889,-8.676304119,-8.5273665,-8.369053819,-8.451011988,-8.61891948,-8.525344116,-8.372528474,-8.439460382,-8.634437759,-8.595054203,-8.429168305,-8.453466683,-8.630520214,-8.60374823,-8.423394927,-8.414286701,-8.585248036,-8.592566168,-8.424653356,-8.402565239,-8.582335792,-8.660197159,-8.5265234,-8.490954039,-8.667040452,-8.780290627,-8.630508282,-8.542328955,-8.669563373,-8.772094438,-8.618134645,-8.504374959,-8.599262419,-8.720073576,-8.622987061,-8.519946565,-8.580212269,-8.676422354,-8.587317997,-8.491308205,-8.54504796,-8.652553867,-8.583539326,-8.49156763,-8.549779806,-8.675480106,-8.611116485,-8.488354699,-8.51546189,-8.639566279,-8.614231962
0.48828,-8.793696747,-8.7607871,-8.639901671,-8.675116876,-8.7792835,-8.725142125,-8.574433563,-8.574015983,-8.680287028,-8.670195227,-8.55856347,-8.55188397,-8.64136843,-8.632423618,-8.534400306,-8.530690209,-8.648741228,-8.675606365,-8.552500356,-8.500501721,-8.604483041,-8.662929089,-8.573813201,-8.536710263,-8.641161791,-8.700102587,-8.597236419,-8.518277447,-8.60050662,-8.681585942,-8.599457532,-8.51928674,-8.611825128,-8.718153459,-8.643014694,-8.536769078,-8.614318181,-8.749118883,-8.671427161,-8.538142838,-8.619307538,-8.794841919,-8.752889975,-8.611414353,-8.677938458,-8.870497548,-8.821406809,-8.633153695,-8.65576274,-8.840458124,-8.822476409,-8.645414646,-8.650239392,-8.831119135,-8.829803075,-8.650366961,-8.636293558,-8.806701789,-8.85067569,-8.721237739,-8.722423489,-8.894649832,-8.943690685,-8.803135341,-8.785171203,-8.953807939,-9.004201746,-8.813982441,-8.738507742,-8.901257032,-8.999259414,-8.853393681,-8.781746418,-8.914296393,-8.976046402,-8.823779102,-8.744182359,-8.867619836,-8.966301416,-8.840686255,-8.727163371,-8.802700536,-8.920530959,-8.905781862,-8.861960068,-8.903553726,-8.936925829,-8.898331668,-8.862050398,-8.894141362,-8.922373367,-8.888208984,-8.850844495,-8.880656917,-8.930762398,-8.911667239,-8.863416783,-8.868310813,-8.911145445,-8.890124889
0.5127,-8.808218713,-8.889337493,-9.00777645,-8.914587476,-8.736140228,-8.774122859,-8.973233798,-8.968317316,-8.739233731,-8.737580289,-8.980126628,-8.991764483,-8.700621997,-8.663984235,-8.91741503,-9.01331166,-8.755961288,-8.702002192,-8.973001805,-9.130839553,-8.832224152,-8.691763657,-8.900980185,-9.116499179,-8.890570861,-8.712917509,-8.871285042,-9.121782458,-8.954741976,-8.764777496,-8.925402431,-9.218466708,-9.034833469,-8.778366817,-8.886135938,-9.200514632,-9.096811197,-8.813017276,-8.882716296,-9.219990458,-9.200102702,-8.922661987,-8.937486495,-9.19929586,-9.229424282,-8.988862597,-8.970591108,-9.183985233,-9.249451722,-9.032038385,-8.968328896,-9.150862747,-9.267216641,-9.066955233,-8.96113768,-9.109197128,-9.230052267,-9.055863429,-8.961197522,-9.154285396,-9.362361921,-9.157128304,-8.986962045,-9.131500216,-9.372000058,-9.216446045,-8.988044482,-9.043428298,-9.205870232,-9.072681054,-8.903275004,-9.02137889,-9.249999571,-9.111932418,-8.87312812,-8.934198624,-9.146949765,-9.075723415,-8.860358526,-8.910098163,-9.138370206,-9.113028187,-8.897556762,-8.9497525,-9.222608954,-9.213964349,-8.936205107,-8.921680475,-9.177670196,-9.224580945,-8.95357581,-8.909517396,-9.150828868,-9.228840735,-8.957981865,-8.88994236,-9.12546426,-9.244921515,-8.993370352,-8.914589458
0.53711,-9.055272041,-9.053003617,-9.119254531,-9.011724356,-8.865153157,-8.844587396,-8.935016558,-8.907895691,-8.798967268,-8.762433445,-8.820659362,-8.821498735,-8.737385478,-8.709988783,-8.792852961,-8.824539849,-8.747120082,-8.715992463,-8.776261725,-8.78728152,-8.729531032,-8.713416964,-8.772526288,-8.802217723,-8.765791153,-8.758059107,-8.824777053,-8.887597393,-8.898369529,-8.910293794,-8.944717234,-8.937028552,-8.907569343,-8.912373123,-8.945436617,-8.946663379,-8.923874653,-8.924972253,-8.941451015,-8.941971649,-8.950211573,-8.975662446,-8.994742163,-8.984405106,-8.994275135,-9.040750389,-9.064750957,-9.040525456,-9.033588061,-9.05072728,-9.018714358,-8.952883391,-8.979675161,-9.084193722,-9.074382247,-8.934951569,-8.908960512,-9.042255045,-9.104745482,-8.957962156,-8.883526718,-8.975429754,-8.989438239,-8.827418243,-8.78207282,-8.93985128,-9.01877228,-8.839992537,-8.737279111,-8.838525969,-8.91588401,-8.777264834,-8.686875767,-8.802193129,-8.929979234,-8.80177258,-8.673067098,-8.767309662,-8.924800484,-8.830545897,-8.69054186,-8.771702195,-8.925693561,-8.833832076,-8.695106687,-8.774043315,-8.92547767,-8.839524078,-8.690249491,-8.755711959,-8.918898441,-8.853948086,-8.691816475,-8.737389368,-8.910389685,-8.878308934,-8.71442124,-8.747733923,-8.921987004,-8.910301973
0.56152,-9.07910617,-9.117241119,-9.177251612,-9.068648836,-8.919671606,-8.981353547,-9.160566687,-9.081711558,-8.869762646,-8.919740473,-9.128307933,-9.029231332,-8.824399349,-8.909084686,-9.137669418,-9.006126975,-8.737514687,-8.745224064,-8.97315934,-8.979235764,-8.756997451,-8.749324618,-8.963675628,-8.974105914,-8.766081645,-8.766034886,-8.961932211,-8.987804953,-8.848320105,-8.889796683,-9.052828208,-9.021453626,-8.847171554,-8.868467319,-9.038781423,-9.039275205,-8.857069931,-8.860864498,-9.039266597,-9.083804907,-8.893540732,-8.86190625,-9.021713573,-9.128351935,-8.962812179,-8.884569901,-8.999960601,-9.108402202,-8.960823781,-8.873573367,-8.994547399,-9.126511557,-8.988246761,-8.877907098,-8.954501667,-8.998967853,-8.835213071,-8.757102558,-8.877191141,-8.963604536,-8.787064617,-8.644983701,-8.674295072,-8.731409297,-8.64487252,-8.560151957,-8.615634282,-8.714964741,-8.671559875,-8.558847083,-8.550629841,-8.620411473,-8.617200109,-8.533917585,-8.525276093,-8.596452754,-8.622601875,-8.551721958,-8.531716459,-8.586113852,-8.62331715,-8.57221303,-8.557247241,-8.618383788,-8.670122526,-8.616738597,-8.577898544,-8.614666431,-8.667546058,-8.623026967,-8.579098007,-8.609849143,-8.667823287,-8.632045604,-8.584796862,-8.617620498,-8.694006866,-8.667536925,-8.598390141,-8.610072548
0.58594,-8.967931561,-9.009623593,-8.894313282,-8.855688641,-8.910178847,-8.854366644,-8.711518778,-8.661031154,-8.710859887,-8.718325241,-8.637244828,-8.583721109,-8.608219854,-8.625607586,-8.562524026,-8.487120917,-8.494335427,-8.517067551,-8.480441209,-8.434521682,-8.474212639,-8.52846342,-8.511540761,-8.473367235,-8.519862129,-8.573847283,-8.547816856,-8.516957074,-8.587913636,-8.657989196,-8.613036417,-8.533418661,-8.573489866,-8.656739841,-8.635936811,-8.55367713,-8.585472562,-8.672885025,-8.669206482,-8.578556159,-8.583022688,-8.663062064,-8.680557391,-8.600801294,-8.600750099,-8.683447367,-8.694299174,-8.57008461,-8.542336123,-8.650230928,-8.694621609,-8.567647271,-8.526248177,-8.650127974,-8.710111613,-8.559812515,-8.451257026,-8.51536946,-8.609077513,-8.540648607,-8.456820415,-8.499044134,-8.577282977,-8.518779941,-8.427947145,-8.465355688,-8.552063316,-8.517797274,-8.420861046,-8.432915827,-8.508956719,-8.500158697,-8.421605872,-8.431131482,-8.501950264,-8.508009337,-8.434762749,-8.432811423,-8.496885361,-8.518755648,-8.450856698,-8.435036707,-8.498403442,-8.546125438,-8.500767612,-8.471716573,-8.509725463,-8.549190779,-8.505340785,-8.470019403,-8.501942898,-8.547600771,-8.513210229,-8.471788724,-8.496808355,-8.5490246,-8.536293772,-8.501020379,-8.52585101,-8.569682802
0.61035,-8.769840373,-9.002465508,-8.939743939,-8.710770664,-8.676820336,-8.756805791,-8.636353325,-8.476521002,-8.517820177,-8.656295941,-8.590564283,-8.438817583,-8.458411402,-8.558461302,-8.482370318,-8.372746489,-8.435590552,-8.552083731,-8.447888365,-8.314957703,-8.38266376,-8.533918341,-8.477258079,-8.386277212,-8.486169103,-8.62859427,-8.521347755,-8.407845026,-8.523132403,-8.663876541,-8.525600891,-8.407079301,-8.547088139,-8.723178345,-8.586527671,-8.424319815,-8.525542956,-8.706800154,-8.588446122,-8.401188148,-8.466938149,-8.639718383,-8.548737753,-8.383168449,-8.468768935,-8.684347073,-8.592625356,-8.37186678,-8.374981322,-8.514911491,-8.453986173,-8.290936792,-8.314546191,-8.484651972,-8.47563744,-8.313861509,-8.296621212,-8.423984048,-8.427052108,-8.301251411,-8.299905812,-8.464127787,-8.514368727,-8.372111662,-8.3307058,-8.464754135,-8.518419561,-8.384294169,-8.350434476,-8.491051027,-8.541299937,-8.388138732,-8.333063841,-8.472189421,-8.552998704,-8.408650736,-8.332872137,-8.462870473,-8.557119749,-8.408183016,-8.31363095,-8.434168578,-8.529986363,-8.387460429,-8.293709555,-8.4313658,-8.554174952,-8.406178555,-8.278051247,-8.388899572,-8.526735702,-8.405284148,-8.263780411,-8.357776156,-8.514393539,-8.421011373,-8.280673219,-8.377407667,-8.540727282,-8.433812283
0.63477,-8.678136649,-8.778865606,-8.960215097,-8.857916546,-8.658168817,-8.644923961,-8.778325975,-8.763173158,-8.6403505,-8.635823684,-8.77082787,-8.804871099,-8.688603595,-8.652676669,-8.766677048,-8.795322001,-8.658997936,-8.586198464,-8.690957445,-8.765745804,-8.669854045,-8.59845062,-8.694972174,-8.80552924,-8.744284753,-8.60732736,-8.566352814,-8.618668549,-8.645452306,-8.605488285,-8.588817447,-8.644121323,-8.681033222,-8.63937798,-8.5680077,-8.570562132,-8.594964646,-8.57431366,-8.522178249,-8.539023446,-8.582050246,-8.577423925,-8.527687341,-8.549680819,-8.621168096,-8.641898356,-8.595126587,-8.576389463,-8.5682536,-8.508519624,-8.420528417,-8.42577801,-8.493011106,-8.501186823,-8.425128873,-8.419998554,-8.489553775,-8.486526556,-8.370573479,-8.330987174,-8.420552555,-8.475910552,-8.412465007,-8.389352281,-8.462056596,-8.490643469,-8.415270756,-8.381637174,-8.452844667,-8.502180033,-8.43324498,-8.378501888,-8.442151032,-8.507849399,-8.440699679,-8.363913711,-8.434912182,-8.54507865,-8.507592314,-8.411840076,-8.450550978,-8.548200006,-8.521753368,-8.429190895,-8.456500334,-8.54079275,-8.520674043,-8.419775539,-8.425648414,-8.503619198,-8.510798912,-8.419484426,-8.41317686,-8.478013729,-8.476527775,-8.377194069,-8.367469871,-8.451231769,-8.482322411,-8.395046594
0.65918,-8.468777156,-8.483924571,-8.483128894,-8.516778177,-8.558098736,-8.556454901,-8.512660947,-8.498469482,-8.525526949,-8.556359862,-8.541273096,-8.542204814,-8.558719018,-8.574907909,-8.57228936,-8.593993481,-8.604926944,-8.608709772,-8.607324353,-8.623951034,-8.627807196,-8.620493925,-8.61127426,-8.637291349,-8.679634057,-8.683777716,-8.640066776,-8.612131389,-8.628731655,-8.626876263,-8.602697653,-8.591358004,-8.597732039,-8.553757057,-8.508000108,-8.51100023,-8.569980746,-8.557494745,-8.500113889,-8.49566856,-8.572422055,-8.565436302,-8.509231235,-8.507049829,-8.585043478,-8.571209289,-8.496975642,-8.499547591,-8.620513988,-8.631801058,-8.545759084,-8.517431274,-8.638757398,-8.676201189,-8.575166152,-8.517452993,-8.622253518,-8.669002528,-8.575575714,-8.491428941,-8.542692534,-8.626734057,-8.625694166,-8.551780168,-8.551110191,-8.620751919,-8.626676309,-8.537938719,-8.512179731,-8.596137807,-8.654117163,-8.602637531,-8.56305306,-8.624788054,-8.678341212,-8.646593259,-8.622001496,-8.700631459,-8.752380702,-8.69832439,-8.646767586,-8.71101567,-8.774247266,-8.782852315,-8.77135882,-8.814609149,-8.784173454,-8.718011036,-8.702870544,-8.784294354,-8.786891951,-8.721688379,-8.692113361,-8.756771475,-8.739996493,-8.645734038,-8.590021664,-8.674839765,-8.755145879,-8.738265662
0.68359,-8.462299902,-8.507676775,-8.467294983,-8.434288457,-8.468719131,-8.532059364,-8.503831099,-8.439516826,-8.440143444,-8.503343249,-8.524384383,-8.477088595,-8.46557549,-8.506431367,-8.521986424,-8.489730245,-8.476834333,-8.508968184,-8.530921365,-8.505493383,-8.479957134,-8.508117864,-8.562301016,-8.592343758,-8.574829581,-8.554495949,-8.561611467,-8.59387038,-8.604487322,-8.593313977,-8.590716079,-8.621753014,-8.627008966,-8.604039521,-8.589233018,-8.618855349,-8.623701472,-8.601070368,-8.581171231,-8.590705599,-8.595976477,-8.593855709,-8.575673461,-8.577180624,-8.570782428,-8.56489831,-8.557231414,-8.575554996,-8.608682376,-8.65679151,-8.634924076,-8.59527958,-8.599522077,-8.651845513,-8.632577439,-8.578215968,-8.580284033,-8.673595435,-8.707230849,-8.658068432,-8.644317349,-8.732890185,-8.765347914,-8.688584904,-8.643133399,-8.700081714,-8.738002333,-8.665820506,-8.618269237,-8.690965191,-8.789533026,-8.750601631,-8.678805411,-8.705909398,-8.790992491,-8.781274256,-8.723953559,-8.715991537,-8.769157119,-8.765331629,-8.722588417,-8.714277315,-8.795652431,-8.864847288,-8.901533762,-8.89594285,-8.89579334,-8.85091321,-8.802733474,-8.78289517,-8.804779333,-8.795614231,-8.771072509,-8.778162977,-8.807354733,-8.789169464,-8.750038609,-8.76086227,-8.831315111,-8.88015572
