,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2.8809,-9.650251161,-9.640923469,-9.528160118,-9.354767378,-9.217009862,-9.150611629,-9.172541846,-9.218966846,-9.194718515,-9.140493866,-9.164730691,-9.243172754,-9.237392126,-9.155181084,-9.15795187,-9.241748713
2.9053,-9.570589363,-9.668814366,-9.758221947,-9.646543572,-9.461682639,-9.428725266,-9.550575405,-9.574411078,-9.42068399,-9.381177432,-9.519968397,-9.589047917,-9.440060414,-9.365979845,-9.461038808,-9.503135462
2.9297,-9.927385879,-9.967839315,-9.793604187,-9.680561078,-9.756587521,-9.784698322,-9.681698141,-9.619646265,-9.704842546,-9.713119469,-9.626682296,-9.600145395,-9.704588162,-9.714648268,-9.609304417,-9.563329778
2.9541,-9.758306759,-9.781314806,-9.88454678,-9.815160726,-9.681377078,-9.746437381,-9.869795937,-9.734389131,-9.52619524,-9.577416775,-9.770348801,-9.747555169,-9.560959793,-9.575542544,-9.750868858,-9.754980066
2.9785,-9.947588016,-10.04547352,-9.872131874,-9.73394268,-9.801584453,-9.927162606,-9.825732275,-9.691443397,-9.698416871,-9.722530687,-9.639738978,-9.580112854,-9.644201122,-9.725562089,-9.644912915,-9.536656571
3.0029,-9.802879977,-9.838346764,-9.887607874,-9.805338381,-9.693147498,-9.666436345,-9.782773344,-9.776825028,-9.632635492,-9.571073857,-9.673127411,-9.714734039,-9.635925406,-9.594645977,-9.709751625,-9.74016021
3.0273,-9.392048845,-9.443857269,-9.577659715,-9.474435126,-9.233591685,-9.196982119,-9.327192646,-9.372056253,-9.231616487,-9.194227511,-9.318168917,-9.381895359,-9.246169535,-9.193891603,-9.30525466,-9.37837644
3.0518,-9.257080065,-9.169245855,-9.276168621,-9.26344416,-8.984450537,-8.852758968,-9.027007722,-9.205025117,-9.012462586,-8.849681787,-8.994320381,-9.196703071,-9.035927979,-8.852835862,-8.969372347,-9.175960101
3.0762,-9.467422326,-9.524719047,-9.623300444,-9.427353366,-9.13501888,-9.066907611,-9.211296553,-9.269926358,-9.109751619,-9.037598195,-9.159012214,-9.228741381,-9.092045964,-9.009437778,-9.114812853,-9.195934793
3.1006,-10.19327507,-10.20916879,-10.02286486,-9.848258298,-9.711501163,-9.58386703,-9.611378295,-9.723478864,-9.718123231,-9.588248666,-9.568987353,-9.635953731,-9.609663153,-9.490813323,-9.505481994,-9.644865075
3.125,-10.16125404,-10.09518049,-9.873033691,-9.729715248,-9.681951274,-9.682028834,-9.676097808,-9.68092303,-9.683236081,-9.685521516,-9.676894581,-9.684537418,-9.685127547,-9.660916457,-9.60761233,-9.603802151
3.1494,-9.94375843,-9.900398238,-9.774900061,-9.714921753,-9.721724589,-9.746061089,-9.707297123,-9.690771195,-9.718036047,-9.761423302,-9.742471296,-9.731831336,-9.762303426,-9.803360493,-9.77877675,-9.709391058
3.1738,-9.883907861,-9.977472951,-9.982121874,-9.856582053,-9.846715163,-9.953011322,-9.987266056,-9.864012025,-9.844181192,-9.948715953,-9.987593535,-9.865489031,-9.848001477,-9.972134826,-10.01522072,-9.877836311
3.1982,-9.845036695,-9.940088746,-9.826494529,-9.7310401,-9.820506372,-9.922710039,-9.831706146,-9.734903074,-9.807746691,-9.918845174,-9.819657333,-9.692176114,-9.730120838,-9.847835543,-9.792747898,-9.661456633
3.2227,-9.783360433,-9.679600375,-9.635453728,-9.655791216,-9.604082887,-9.515154128,-9.53062031,-9.628591296,-9.617405476,-9.527033855,-9.520801427,-9.592349474,-9.568858841,-9.481595677,-9.487352954,-9.563960583
3.2471,-10.15050013,-10.05374563,-9.861294405,-9.743642606,-9.651695611,-9.53406876,-9.508572021,-9.585533089,-9.627871895,-9.541593448,-9.492982215,-9.556820458,-9.618845583,-9.550575126,-9.495463306,-9.552427848
3.2715,-10.06473643,-10.21073399,-10.18647621,-9.845696483,-9.546974858,-9.525851385,-9.711276073,-9.752236011,-9.550491645,-9.498186359,-9.67912703,-9.763080934,-9.577820719,-9.501235302,-9.661070742,-9.759286663
3.2959,-9.885552243,-9.811992564,-9.809315061,-9.656445415,-9.358178266,-9.244936013,-9.424163551,-9.576246214,-9.375104924,-9.242567476,-9.406649754,-9.590579517,-9.416037438,-9.262277411,-9.415840485,-9.620476947
3.3203,-9.947345215,-9.879723022,-9.774243272,-9.566543661,-9.305957386,-9.172932952,-9.259475754,-9.380795896,-9.295925234,-9.175391595,-9.247107429,-9.376994058,-9.313802916,-9.195426515,-9.257042513,-9.383871427
3.3447,-10.22314654,-10.22783605,-9.990974082,-9.728498863,-9.543548961,-9.462894264,-9.510001181,-9.583645865,-9.540709638,-9.471706796,-9.507179291,-9.58543498,-9.558122537,-9.486918998,-9.499860684,-9.549658857
3.3691,-10.06606751,-10.05030867,-10.02349407,-9.88674569,-9.66137141,-9.596019747,-9.744982693,-9.84001743,-9.680710204,-9.598857594,-9.730601287,-9.834958318,-9.691680552,-9.605010248,-9.736828727,-9.832336118
3.3936,-10.12613706,-10.24836843,-10.07760393,-9.797069278,-9.765119511,-9.917686958,-9.945435776,-9.777024638,-9.753492452,-9.913689862,-9.973181454,-9.802233464,-9.734249824,-9.87564537,-9.970098829,-9.827021237
3.418,-10.13103763,-10.22177955,-10.13309736,-9.93211414,-9.843411027,-9.965925339,-10.07160757,-9.947095246,-9.821850359,-9.931787481,-10.07284784,-9.977283187,-9.822418497,-9.884214061,-10.05205545,-10.00190375
3.4424,-10.04635486,-10.00175729,-9.993393463,-9.922172865,-9.801936423,-9.74862591,-9.826909317,-9.868254349,-9.793844358,-9.730193783,-9.817001636,-9.887844978,-9.817955182,-9.718432242,-9.739546044,-9.735809658
3.4668,-9.730313121,-9.804572173,-9.68344588,-9.52255939,-9.482381959,-9.566421864,-9.598984014,-9.527988587,-9.478910082,-9.559912094,-9.599081039,-9.525601819,-9.469150166,-9.551497324,-9.610661008,-9.528218332
3.4912,-9.828647507,-9.847989818,-9.955171435,-9.76812336,-9.471454681,-9.413327393,-9.629230566,-9.692443636,-9.475489619,-9.403343772,-9.607325147,-9.707394042,-9.502416019,-9.405273828,-9.591824893,-9.710936147
3.5156,-9.879502773,-9.919391276,-10.01658233,-9.734557156,-9.33416793,-9.209109671,-9.38294836,-9.493974978,-9.317439703,-9.210036938,-9.382736606,-9.513927701,-9.332640038,-9.195077114,-9.340547854,-9.466571361
3.54,-9.801188215,-9.76293502,-9.720252239,-9.506171706,-9.168177118,-9.064151246,-9.247758055,-9.412616911,-9.194841366,-9.054344735,-9.211196352,-9.402980891,-9.214941934,-9.052478054,-9.19560212,-9.406539713
3.5645,-9.99904134,-9.936690703,-9.832041136,-9.550031318,-9.236181889,-9.138049374,-9.3103889,-9.423984814,-9.243972197,-9.129876149,-9.28361702,-9.42619705,-9.273824359,-9.147701583,-9.288215554,-9.436698744
3.5889,-10.29336609,-10.37380781,-10.08426257,-9.695556945,-9.452875328,-9.400908422,-9.505482748,-9.558227278,-9.457320074,-9.400687929,-9.49697552,-9.561214109,-9.473644028,-9.420214555,-9.517489067,-9.571221809
3.6133,-9.942203501,-9.944775915,-9.922144251,-9.711609235,-9.474967809,-9.430362987,-9.57796483,-9.632431603,-9.480504848,-9.427859495,-9.568301585,-9.654516294,-9.520894953,-9.460061379,-9.586759322,-9.67364847
3.6377,-9.724254518,-9.78098635,-9.76868019,-9.610478395,-9.474844207,-9.513685538,-9.641854714,-9.619344982,-9.49333262,-9.513500338,-9.647661598,-9.644616416,-9.511818524,-9.517010759,-9.655546091,-9.63512664
3.6621,-9.958861242,-10.02762179,-9.938116942,-9.762281929,-9.708554731,-9.80096996,-9.866554674,-9.770298438,-9.708875288,-9.792399549,-9.86889743,-9.778169968,-9.697178458,-9.765438777,-9.872482461,-9.788019154
3.6865,-10.25561016,-10.06302477,-10.00217613,-9.998697475,-9.893626702,-9.823089307,-9.909357417,-9.993625613,-9.906202736,-9.818262582,-9.891358202,-9.980062422,-9.914273809,-9.830952654,-9.893030738,-9.968760705
3.7109,-10.18699857,-10.1637103,-10.02823384,-9.91073538,-9.818460885,-9.782734848,-9.82320525,-9.852536215,-9.811091663,-9.775342503,-9.811336769,-9.851408947,-9.832011784,-9.813262987,-9.856215164,-9.875740115
3.7354,-10.21838212,-10.13055214,-9.953468902,-9.855504646,-9.743218595,-9.61592723,-9.648590404,-9.784762075,-9.758283857,-9.620994122,-9.635845304,-9.782292695,-9.800574599,-9.68751822,-9.70493976,-9.815205113
3.7598,-9.644812179,-9.57349169,-9.507552809,-9.359205688,-9.166286538,-9.094931864,-9.188889715,-9.259870076,-9.162465495,-9.091416902,-9.176560831,-9.265475858,-9.186164178,-9.110949412,-9.18737865,-9.279016662
3.7842,-9.645172689,-9.549241244,-9.49343326,-9.374910882,-9.137815195,-9.007609477,-9.123294924,-9.277409131,-9.159192218,-9.007829028,-9.097871243,-9.262845273,-9.171788009,-9.010855871,-9.079771396,-9.245154515
3.8086,-9.737856905,-9.86393445,-9.773277022,-9.458997532,-9.233562004,-9.245621099,-9.396823165,-9.390832131,-9.228623296,-9.212430336,-9.349556053,-9.372558885,-9.228091359,-9.204410338,-9.346622358,-9.381968325
3.833,-9.929374943,-9.926956079,-9.821130243,-9.607975605,-9.389719731,-9.345176869,-9.476275553,-9.547468478,-9.400308867,-9.326365161,-9.43675746,-9.522385145,-9.402943611,-9.331615084,-9.448313692,-9.55636169
3.8574,-10.38719117,-10.35375795,-10.16975747,-9.893690695,-9.7337071,-9.672617459,-9.732830861,-9.775866534,-9.7376387,-9.683701698,-9.720717282,-9.765898658,-9.742649257,-9.70767965,-9.734223265,-9.729381406
3.8818,-9.942082704,-9.949610728,-9.918867185,-9.801459924,-9.660893434,-9.654905433,-9.757634307,-9.777941271,-9.669790992,-9.652519767,-9.746546897,-9.793574511,-9.739672645,-9.746023476,-9.799170705,-9.746303537
3.9062,-9.693574653,-9.763533201,-9.819612497,-9.637248241,-9.487840645,-9.579278074,-9.770719272,-9.659666437,-9.475215839,-9.54312357,-9.754735431,-9.693330312,-9.499558359,-9.533646868,-9.751666681,-9.739777083
3.9307,-9.671210601,-9.634915943,-9.569161742,-9.47246897,-9.367759526,-9.336757454,-9.374510521,-9.398065282,-9.352321832,-9.325848508,-9.367932322,-9.40430826,-9.351166571,-9.278180548,-9.276251101,-9.311384931
3.9551,-9.802173258,-9.945729662,-9.842414785,-9.57662908,-9.446463336,-9.530397437,-9.655538561,-9.585471441,-9.461453719,-9.518351779,-9.65483566,-9.602071765,-9.454986599,-9.452364481,-9.509562735,-9.403892018
3.9795,-9.783815255,-9.739305542,-9.784393918,-9.618461721,-9.365840324,-9.336535487,-9.553612234,-9.601940343,-9.389939227,-9.327310036,-9.53055695,-9.622824216,-9.412180449,-9.30079401,-9.478352644,-9.610121829
4.0039,-9.677034275,-9.704170376,-9.729237193,-9.503558991,-9.230044225,-9.202936091,-9.399541371,-9.446936623,-9.245870299,-9.198165457,-9.384216689,-9.4684404,-9.280498556,-9.208155883,-9.368801367,-9.469740573
4.0283,-10.18975566,-10.10240983,-9.788394388,-9.537266555,-9.406456229,-9.388309499,-9.4521483,-9.483284675,-9.414758031,-9.381991378,-9.44520212,-9.488510482,-9.425443088,-9.382795387,-9.422305948,-9.42203959
4.0527,-9.75770988,-9.723376997,-9.62526292,-9.451714424,-9.253371494,-9.191671364,-9.300216188,-9.365046348,-9.256142555,-9.184323241,-9.287136194,-9.369547937,-9.274510719,-9.183413624,-9.281810202,-9.388575469
4.0771,-9.586572454,-9.736006887,-9.735818141,-9.495189956,-9.284778368,-9.262280254,-9.372627226,-9.408304715,-9.288480818,-9.249552748,-9.352487228,-9.414498571,-9.300814641,-9.245165139,-9.348308709,-9.440849055
4.1016,-9.665604451,-9.753749265,-9.695674355,-9.473007006,-9.339211625,-9.382927042,-9.461622336,-9.385215237,-9.294965125,-9.346915664,-9.450518658,-9.399143117,-9.295726721,-9.316501497,-9.406071612,-9.356870981
4.126,-9.794491546,-9.70215297,-9.678434589,-9.628820491,-9.529512413,-9.522188166,-9.626574719,-9.63796309,-9.52519072,-9.497747588,-9.60685766,-9.646857913,-9.537801597,-9.479382573,-9.568628615,-9.640118934
4.1504,-9.672435098,-9.742184858,-9.582935493,-9.446844152,-9.486043141,-9.577067192,-9.532813983,-9.445620634,-9.473653723,-9.563542739,-9.535552916,-9.452942638,-9.471632962,-9.553553335,-9.520953023,-9.44308355
4.1748,-10.08445108,-10.06368311,-9.992998815,-9.842021376,-9.730858763,-9.728152281,-9.832770426,-9.826037387,-9.734502762,-9.724631728,-9.826060961,-9.841360926,-9.761857902,-9.736339965,-9.799881085,-9.761034947
4.1992,-10.03605958,-9.994173602,-9.859287689,-9.615623986,-9.42053162,-9.401292116,-9.502566291,-9.533491522,-9.425665113,-9.396984799,-9.489681862,-9.536510138,-9.445641888,-9.409170979,-9.477803193,-9.497512266
4.2236,-9.459435705,-9.411128353,-9.366032403,-9.212274343,-9.000697601,-8.94194639,-9.092254831,-9.167521137,-9.013969383,-8.926992834,-9.068383372,-9.175496674,-9.037770987,-8.933571622,-9.069852175,-9.207502259
4.248,-9.201132042,-9.213005329,-9.14330323,-9.015181655,-8.838881042,-8.741915509,-8.807082774,-8.910493561,-8.833732448,-8.732702508,-8.784472606,-8.90233779,-8.846833849,-8.736551543,-8.773169388,-8.883569239
4.2725,-9.489160161,-9.551786228,-9.398457839,-9.091069141,-8.87924397,-8.848135092,-8.966821788,-8.997292669,-8.877999132,-8.828971036,-8.941478627,-8.999756377,-8.888713439,-8.82487486,-8.915635652,-8.964503991
4.2969,-10.18751087,-9.926463642,-9.575141715,-9.425468153,-9.273298576,-9.111420348,-9.115946843,-9.25952861,-9.258248062,-9.09830779,-9.087123188,-9.23331161,-9.261418468,-9.0901421,-9.058109234,-9.216148693
4.3213,-9.782964718,-9.836944149,-9.69079569,-9.544828364,-9.394972094,-9.283909491,-9.286670257,-9.400865228,-9.375951429,-9.271892413,-9.261603439,-9.378763529,-9.376273597,-9.262421039,-9.222613256,-9.296079795
4.3457,-9.642059624,-9.627268599,-9.571818199,-9.456042352,-9.360796485,-9.34405444,-9.403726741,-9.412710671,-9.363872439,-9.343023709,-9.396533848,-9.42344634,-9.379430921,-9.34145245,-9.364348306,-9.388070464
4.3701,-10.0241597,-10.09452462,-9.930526224,-9.691201983,-9.693017889,-9.870448871,-9.917030803,-9.711314245,-9.6621753,-9.838851251,-9.935494629,-9.746393125,-9.665178086,-9.790598874,-9.899053321,-9.758982644
4.3945,-9.709604626,-9.699569831,-9.626007237,-9.505797782,-9.448188118,-9.497515629,-9.557982458,-9.509530832,-9.454141712,-9.486966917,-9.556572917,-9.524550293,-9.455791547,-9.455863572,-9.496371791,-9.454317916
4.4189,-9.775633972,-9.944913316,-9.826142129,-9.538161577,-9.414158477,-9.527237709,-9.629380847,-9.521090731,-9.414913432,-9.516281213,-9.626166964,-9.534479969,-9.420151694,-9.494472266,-9.593194132,-9.509524827
4.4434,-9.925319558,-9.877470871,-9.690443974,-9.488676678,-9.301794698,-9.213386209,-9.287146234,-9.386952211,-9.295284073,-9.201299889,-9.264741735,-9.374834488,-9.292802428,-9.18368354,-9.242314781,-9.384795135
4.4678,-9.658098054,-9.720961477,-9.625197814,-9.239028824,-8.922320807,-8.877825368,-9.039564161,-9.065682127,-8.912085495,-8.867678719,-9.027902683,-9.080831475,-8.931872993,-8.860858929,-8.98815225,-9.033763778
4.4922,-9.889932174,-9.941866278,-9.810335335,-9.474215882,-9.092339622,-8.941019992,-9.090334342,-9.294382783,-9.115919513,-8.936352011,-9.058832085,-9.289216029,-9.138232346,-8.925180494,-9.009337537,-9.22503357
4.5166,-9.720362161,-9.821403848,-9.699467769,-9.325759108,-8.997250806,-8.905531602,-9.047255126,-9.143610228,-8.983107859,-8.884432832,-9.003872727,-9.124208578,-8.988623277,-8.880114511,-8.993478273,-9.152259953
4.541,-9.792542326,-9.702080292,-9.64777945,-9.342200476,-8.996240926,-8.914193745,-9.124462244,-9.234414138,-9.011545991,-8.891325479,-9.070930462,-9.220629275,-9.038994683,-8.896763936,-9.039263358,-9.189384651
4.5654,-9.627159065,-9.812147765,-9.715186137,-9.313939938,-9.08504659,-9.172187165,-9.360182281,-9.266383557,-9.071474776,-9.132830463,-9.33305942,-9.282370386,-9.084974442,-9.121314323,-9.326821477,-9.303141247
4.5898,-9.578948376,-9.824571313,-9.737003946,-9.377525096,-9.251243223,-9.426210099,-9.548163344,-9.361715278,-9.240027485,-9.389509255,-9.544529624,-9.389205771,-9.244645903,-9.369134908,-9.560170077,-9.460587203
4.6143,-9.481680543,-9.485516116,-9.559743581,-9.41123831,-9.215045081,-9.242088195,-9.469098317,-9.434225495,-9.209061518,-9.209496249,-9.434925811,-9.448281836,-9.22407414,-9.189648967,-9.385838462,-9.398654758
4.6387,-9.440501156,-9.485965438,-9.346061867,-9.103301074,-9.005559605,-9.092090426,-9.173358791,-9.082630071,-9.005508347,-9.075367436,-9.165615751,-9.091379532,-9.006900639,-9.064532215,-9.151784414,-9.081030048
4.6631,-9.975514403,-9.966978414,-9.712109812,-9.372761266,-9.144869642,-9.131589495,-9.28344335,-9.295140192,-9.145692684,-9.11998178,-9.266741606,-9.304953495,-9.168162991,-9.129344746,-9.277662686,-9.342776989
4.6875,-10.21461842,-10.20487495,-10.12077955,-9.711169205,-9.214673685,-9.025838409,-9.208888834,-9.453254174,-9.230704422,-9.027113115,-9.179755731,-9.447776349,-9.263478753,-9.036581591,-9.159847081,-9.439096785
4.7119,-9.743977614,-9.689833054,-9.634144234,-9.291308559,-8.843798661,-8.680874688,-8.875020122,-9.073827913,-8.856168767,-8.679554462,-8.847020647,-9.073135793,-8.889118166,-8.689925287,-8.823880203,-9.049822089
4.7363,-9.562179739,-9.552593251,-9.391509987,-8.992659128,-8.65434632,-8.580385354,-8.770579652,-8.868173916,-8.673751242,-8.573908386,-8.743964374,-8.86856154,-8.692466981,-8.577154456,-8.738498096,-8.896794234
4.7607,-9.593290363,-9.727611191,-9.555651999,-9.167905548,-8.84348721,-8.767745334,-8.893635762,-8.981740217,-8.837937887,-8.760136842,-8.873742319,-8.982526547,-8.85619369,-8.765677543,-8.881770523,-9.021122076
4.7852,-10.10868659,-10.30774955,-10.08851809,-9.574563546,-9.244827259,-9.197935427,-9.389204039,-9.445923873,-9.255488769,-9.191176777,-9.366534291,-9.451674671,-9.271508089,-9.191059323,-9.339087772,-9.422409072
4.8096,-9.857302762,-9.795191789,-9.547221833,-9.284662546,-9.168991077,-9.197678942,-9.286854226,-9.251079299,-9.17147318,-9.188780776,-9.279836979,-9.254772817,-9.171020011,-9.17729457,-9.280588757,-9.281622953
4.834,-9.832666323,-9.902475498,-9.713814769,-9.423829451,-9.292584183,-9.41093823,-9.540930409,-9.42826337,-9.295518006,-9.394063732,-9.541158441,-9.445526327,-9.300363577,-9.386703395,-9.557043063,-9.461168249
4.8584,-10.22629177,-10.14972702,-10.08515564,-9.860653111,-9.596320536,-9.555683681,-9.773841638,-9.836604239,-9.610952408,-9.545397682,-9.753860501,-9.862791511,-9.659880198,-9.577817844,-9.765670785,-9.835408924
4.8828,-10.10583546,-10.13825221,-10.02839103,-9.663372928,-9.35871884,-9.316345019,-9.510584986,-9.564629384,-9.368084219,-9.307265518,-9.491378946,-9.58869823,-9.418027726,-9.339282908,-9.491229038,-9.586589238
4.9072,-9.980674677,-10.10947836,-9.776570614,-9.289705532,-9.051772248,-9.128951779,-9.316132159,-9.243607812,-9.057610116,-9.105231683,-9.301739668,-9.265948701,-9.076976162,-9.105295463,-9.319185339,-9.303215933
4.9316,-10.05026927,-10.15273556,-9.886813095,-9.358259288,-9.012089021,-8.978421974,-9.181842709,-9.231757186,-9.025589498,-8.967079213,-9.149572723,-9.229416373,-9.038075201,-8.959718316,-9.133416102,-9.234785025
4.9561,-10.25851473,-10.29974801,-10.0762744,-9.644975684,-9.208809631,-9.043282546,-9.189545994,-9.360945534,-9.190081783,-9.026196211,-9.149833778,-9.349862127,-9.217671547,-9.038303407,-9.136752877,-9.337013461
4.9805,-10.33944306,-10.16471586,-10.06598592,-9.714991962,-9.217695575,-9.022079039,-9.27944388,-9.593013163,-9.260261447,-8.998599877,-9.22002189,-9.6022742,-9.340435666,-9.041915352,-9.217732989,-9.602888652
5.0049,-9.976702131,-10.08188249,-9.777708337,-9.290577378,-9.023602727,-9.048314437,-9.18087213,-9.116985665,-8.972883467,-8.991997682,-9.128571572,-9.11663273,-9.000577646,-9.026008389,-9.178206621,-9.174919299
5.0293,-9.841109055,-9.850821344,-9.827721725,-9.516887061,-9.200133487,-9.193809899,-9.476817015,-9.527092973,-9.206478579,-9.134131629,-9.399260048,-9.520448394,-9.232398702,-9.139490055,-9.395932793,-9.547407503
5.0537,-9.958598083,-10.13377593,-10.11319862,-9.737520671,-9.493191458,-9.543532897,-9.711910171,-9.634050662,-9.470153096,-9.50854113,-9.685249478,-9.641526487,-9.476998525,-9.503550704,-9.695224729,-9.675939494
5.0781,-10.00150314,-10.03067115,-9.834803535,-9.600435043,-9.511465429,-9.604666983,-9.700452824,-9.61488733,-9.509178174,-9.589216886,-9.697597478,-9.628955968,-9.518233867,-9.602972198,-9.745373574,-9.671590793
5.1025,-10.06255397,-10.33608722,-10.11789027,-9.640539656,-9.513345288,-9.722433564,-9.886277842,-9.640994262,-9.507253583,-9.693859686,-9.89083975,-9.666852179,-9.507883065,-9.686464084,-9.942639899,-9.72973876
5.127,-10.08272554,-9.997122846,-9.858493795,-9.712006379,-9.50647767,-9.42027659,-9.522908155,-9.627971952,-9.514063364,-9.417346649,-9.507392613,-9.626919308,-9.528733991,-9.418291109,-9.509229432,-9.657835466
