,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0.97656,-8.977227225,-9.015875479,-8.970435155,-8.922271612,-8.922846365,-8.986496063,-8.977535719,-8.927511459,-8.919447473,-9.027970284,-9.072140785,-9.015033369,-8.940062259,-8.982094615,-9.019751939,-9.002229743,-8.972173949,-9.019851114,-9.034779285,-8.993603115,-8.960618713,-9.006034237,-9.033574021,-8.999131358,-8.967074486,-8.999210078,-9.004748311,-8.951711495,-8.93946909,-8.97534669,-8.971129956,-8.901955712,-8.891902665,-8.951479818,-8.978505373,-8.901334679,-8.87835828,-8.924296737,-8.952581501,-8.88791052,-8.878794274,-8.929376637,-8.970108879,-8.901211197,-8.860418286,-8.906227417,-9.009910372
1.001,-9.123353056,-9.151453802,-9.094977374,-9.042362502,-9.093743596,-9.118705626,-9.077824586,-9.029823982,-9.07629006,-9.11746212,-9.096554859,-9.051297962,-9.082122443,-9.091447345,-9.066436289,-9.062921956,-9.12995985,-9.144132206,-9.096412075,-9.067848875,-9.124048223,-9.151031738,-9.110771395,-9.077176361,-9.123924662,-9.121220812,-9.060057452,-9.054204757,-9.12224178,-9.114466242,-8.986592316,-8.949909777,-9.065137072,-9.124762922,-9.000607832,-8.930260909,-9.010326838,-9.096436517,-9.015892742,-8.941345086,-8.995359241,-9.080540048,-9.012812336,-8.937543962,-9.012249375,-9.148972293,-9.08928548
1.0254,-9.337693062,-9.194225552,-9.12284848,-9.167648522,-9.137009826,-8.984184781,-8.921219297,-9.011538797,-9.072156728,-8.976710161,-8.91899074,-9.000597457,-9.081294334,-9.02026378,-8.95708453,-9.008469284,-9.084149863,-9.037186025,-8.964417204,-8.997437137,-9.064348484,-9.017394374,-8.938181398,-8.962227522,-9.010884046,-8.935855148,-8.854262035,-8.947738162,-9.102306707,-9.027574276,-8.892146734,-8.960852926,-9.126090815,-9.088978533,-8.945157598,-8.959342612,-9.08099016,-9.066505553,-8.940468307,-8.938125224,-9.038128042,-9.043171992,-8.959234083,-8.969720402,-9.056600039,-9.052861698,-8.973745731
1.0498,-9.04078506,-9.01984398,-9.021353585,-9.056429519,-9.000933265,-8.916561316,-8.903141158,-8.954733055,-8.925130674,-8.862350772,-8.857460122,-8.917480896,-8.911088779,-8.854272609,-8.832195878,-8.877625946,-8.889366654,-8.855653498,-8.83333288,-8.865891828,-8.875290871,-8.837819353,-8.807917409,-8.841528409,-8.867962412,-8.800140513,-8.713984235,-8.736274453,-8.820538126,-8.804162122,-8.711260942,-8.715670466,-8.818457866,-8.81716617,-8.716758298,-8.699768651,-8.808820733,-8.842886055,-8.755355288,-8.704384847,-8.779424268,-8.833951896,-8.77863458,-8.720059596,-8.772531184,-8.831539059,-8.791955607
1.0742,-9.071068982,-9.005006809,-9.082121979,-9.143261549,-9.09898441,-9.049012908,-9.107620697,-9.138749705,-9.107741541,-9.064402336,-9.076704621,-9.061089398,-9.002671088,-8.962239653,-9.006242276,-9.033062144,-8.984640156,-8.934029849,-8.97469124,-9.025691961,-8.992969197,-8.925964393,-8.939692254,-8.999728737,-8.9757673,-8.898694124,-8.891590831,-8.972807359,-9.00894442,-8.963313526,-8.928992605,-8.961830977,-8.991610003,-8.972160613,-8.938942662,-8.955297477,-8.97803764,-8.980755116,-8.946827424,-8.952885296,-8.975723379,-8.963808767,-8.904140308,-8.905689498,-8.953521765,-8.965021379,-8.898659095
1.0986,-9.261079058,-9.206901976,-9.317877079,-9.369623815,-9.204919749,-9.100578072,-9.159197414,-9.27506579,-9.204337077,-9.114908669,-9.16001588,-9.264863801,-9.173988388,-9.04473096,-9.08488256,-9.230349343,-9.158659106,-8.989189322,-8.997456179,-9.154117009,-9.139758206,-8.985958556,-8.977210912,-9.10949072,-9.121882545,-8.990871497,-8.977651279,-9.14254758,-9.264827744,-9.177215765,-9.1010051,-9.180797205,-9.273063996,-9.203594839,-9.1379925,-9.214213434,-9.29477373,-9.174539815,-9.069374393,-9.153736707,-9.295960827,-9.19587096,-9.046345753,-9.096651889,-9.270865302,-9.215017752,-9.051830179
1.123,-9.360415767,-9.278071663,-9.226410036,-9.326878171,-9.397453013,-9.236395,-9.101439266,-9.16969505,-9.338485045,-9.270145641,-9.131208725,-9.173349428,-9.327785894,-9.253255801,-9.079133771,-9.084407955,-9.241846752,-9.219086197,-9.058141024,-9.040100611,-9.185295612,-9.203714644,-9.05147363,-9.005267735,-9.128062394,-9.170963832,-9.048562727,-9.022828222,-9.200715856,-9.297409185,-9.129611382,-9.026567538,-9.16815723,-9.289314714,-9.13990164,-9.005308203,-9.095211084,-9.23441642,-9.142003048,-9.004216497,-9.056687759,-9.197127134,-9.140987683,-9.008041116,-9.046232391,-9.199477024,-9.165543195
1.1475,-9.363514365,-9.222706451,-9.200980113,-9.350717079,-9.392065488,-9.202360573,-9.105368016,-9.198496866,-9.266768141,-9.170380252,-9.105571235,-9.183481308,-9.243410802,-9.166340581,-9.11703958,-9.19008687,-9.251455153,-9.187373262,-9.130801237,-9.191107383,-9.249430124,-9.170331731,-9.092463461,-9.149904474,-9.23831459,-9.165980465,-9.067971126,-9.126090912,-9.260013073,-9.216335689,-9.10563379,-9.141903581,-9.256930696,-9.220319167,-9.10215956,-9.111917419,-9.227383252,-9.217547302,-9.107192432,-9.095084297,-9.181195965,-9.177956317,-9.103582203,-9.103352773,-9.192485334,-9.20916846,-9.135346856
1.1719,-9.236500446,-9.187063536,-9.207155821,-9.301185929,-9.309879161,-9.220110551,-9.154006089,-9.194859325,-9.263039805,-9.280719708,-9.229556897,-9.224868571,-9.258936918,-9.273184767,-9.236287531,-9.24986607,-9.302790616,-9.314098298,-9.261126111,-9.249391678,-9.293186698,-9.312398625,-9.262362798,-9.235082258,-9.272574944,-9.301180714,-9.229690103,-9.139912823,-9.157535589,-9.240510467,-9.236529732,-9.136267776,-9.132040278,-9.22020915,-9.23467175,-9.136445555,-9.12878729,-9.239017139,-9.266193011,-9.119993524,-9.053344913,-9.151238986,-9.23236661,-9.125071357,-9.049947128,-9.139390411,-9.257581478
1.1963,-9.28546162,-9.312695678,-9.366278585,-9.437917771,-9.516469673,-9.457305052,-9.345580984,-9.329193934,-9.458913243,-9.524071033,-9.454059292,-9.401166654,-9.475193875,-9.538281465,-9.483602345,-9.409479088,-9.444166028,-9.524044473,-9.492618823,-9.430264973,-9.456266349,-9.538715511,-9.504446776,-9.44047729,-9.445976706,-9.468144978,-9.345441722,-9.255780294,-9.304136336,-9.438327016,-9.382659955,-9.287930761,-9.307259252,-9.431130999,-9.389670834,-9.274208105,-9.261547016,-9.365442064,-9.327234705,-9.199085298,-9.174210453,-9.281836281,-9.286239113,-9.194210226,-9.18228217,-9.310015501,-9.349587082
1.2207,-9.660417034,-9.817633992,-9.735384498,-9.663270011,-9.708484401,-9.764884004,-9.706661877,-9.680175659,-9.73587602,-9.811600757,-9.765145745,-9.709382192,-9.726670505,-9.766859645,-9.699906196,-9.628941877,-9.660565387,-9.739017697,-9.712013063,-9.621877086,-9.64654006,-9.736030882,-9.721736509,-9.612671595,-9.592620561,-9.597332122,-9.51858097,-9.428181513,-9.48592368,-9.557433267,-9.518349344,-9.448378508,-9.543103447,-9.63004096,-9.553917406,-9.443189811,-9.524815974,-9.611291868,-9.518302237,-9.412410812,-9.510569293,-9.612000323,-9.509557314,-9.394242049,-9.509797026,-9.669873369,-9.585094338
1.2451,-9.669204423,-9.694718782,-9.711233041,-9.746946912,-9.752827651,-9.74735694,-9.755891413,-9.766488211,-9.74620231,-9.748136423,-9.754856719,-9.745814561,-9.720952629,-9.738845041,-9.731873456,-9.684674202,-9.673278088,-9.727366866,-9.737618797,-9.681923638,-9.661723578,-9.719295546,-9.753618512,-9.697533139,-9.642718162,-9.647978479,-9.694259683,-9.688457691,-9.672350412,-9.697574136,-9.744814983,-9.729626384,-9.715319411,-9.772151364,-9.873590761,-9.848563776,-9.769808949,-9.776262171,-9.8685519,-9.83811252,-9.726710073,-9.705462145,-9.809187851,-9.824478438,-9.747256312,-9.731624811,-9.825598761
1.2695,-9.5751849,-9.556891221,-9.67857991,-9.742315363,-9.688198022,-9.617568389,-9.655798751,-9.699657823,-9.676882377,-9.619762222,-9.640129235,-9.675289049,-9.660594821,-9.609953139,-9.602350895,-9.626873226,-9.618397067,-9.59352819,-9.596657729,-9.627436314,-9.622751351,-9.617909306,-9.626469911,-9.651538734,-9.624923153,-9.613438352,-9.630171066,-9.688583216,-9.681680049,-9.687844088,-9.691390478,-9.709895199,-9.713633036,-9.805830514,-9.841421296,-9.792540482,-9.728457294,-9.801425901,-9.839477446,-9.776878063,-9.662093012,-9.675002741,-9.746731697,-9.769608099,-9.70767806,-9.713273465,-9.743413897
1.2939,-9.453806787,-9.582362403,-9.684191989,-9.553572012,-9.42210293,-9.483728278,-9.574203909,-9.500895843,-9.416338159,-9.48466378,-9.571410349,-9.478595704,-9.38082683,-9.448092996,-9.557616135,-9.477882886,-9.378869087,-9.429694143,-9.550513384,-9.495527927,-9.405431146,-9.451319301,-9.583939161,-9.533471937,-9.435778217,-9.468483796,-9.619230123,-9.569127469,-9.439231558,-9.442401004,-9.624290293,-9.702684181,-9.660743386,-9.675639887,-9.815842238,-9.781355468,-9.657341512,-9.640780539,-9.758872527,-9.735883986,-9.621467383,-9.599983313,-9.720130989,-9.739325331,-9.655431334,-9.640916107,-9.747128109
1.3184,-9.698085042,-9.783955879,-9.835316204,-9.730004536,-9.617202599,-9.675332952,-9.808550768,-9.750979269,-9.609522404,-9.63874167,-9.788221564,-9.76039771,-9.625037818,-9.633557688,-9.785163692,-9.772968867,-9.63418813,-9.630156732,-9.795572932,-9.82775685,-9.699001638,-9.658853188,-9.792872151,-9.835504463,-9.719430488,-9.662745783,-9.772385865,-9.813518224,-9.692257672,-9.628512122,-9.744584765,-9.86994284,-9.880330112,-9.913128432,-10.05163878,-10.07805358,-9.940645138,-9.885597808,-9.983341663,-10.05826184,-9.966828526,-9.910889202,-9.984196267,-10.0534013,-9.968412454,-9.928343805,-10.01396786
1.3428,-9.85259085,-9.724596245,-9.746610944,-9.79760591,-9.771471539,-9.70550434,-9.780401286,-9.89754164,-9.870065586,-9.785829256,-9.846516139,-9.974789045,-9.914674799,-9.793234655,-9.826139854,-9.976404373,-9.94317946,-9.82856118,-9.853687632,-10.02314116,-9.996347069,-9.873230087,-9.870774093,-10.02424054,-9.996596009,-9.862209087,-9.814990497,-9.92557083,-9.936254548,-9.855918383,-9.811118682,-9.906991061,-10.01122855,-10.09848128,-10.06116214,-10.02090045,-10.01174044,-10.07679927,-10.02334876,-9.958686783,-9.938313412,-10.01858155,-10.01044005,-9.972994678,-9.963834487,-10.04671026,-10.0252219
1.3672,-9.721961629,-9.69827067,-9.706721315,-9.67188864,-9.570205637,-9.590967579,-9.7613218,-9.804631676,-9.616698663,-9.583717492,-9.797389866,-9.907505032,-9.696564853,-9.603096615,-9.789667794,-9.918479891,-9.71912068,-9.606025049,-9.783344577,-9.928244082,-9.731716501,-9.596173966,-9.766510372,-9.96084062,-9.783707742,-9.601941664,-9.700358016,-9.845826379,-9.711867371,-9.569527891,-9.687861598,-9.946659885,-9.98699262,-9.835320461,-9.850177719,-9.995849995,-10.00183241,-9.839586744,-9.83266599,-9.942931089,-9.9326275,-9.769943542,-9.7680107,-9.909953081,-9.9391695,-9.775711676,-9.740030068
1.3916,-9.610742968,-9.592599946,-9.471864796,-9.405038842,-9.35777028,-9.313209661,-9.267368136,-9.26881495,-9.276733602,-9.270541928,-9.274521571,-9.304567992,-9.305800815,-9.278591307,-9.277524048,-9.305114106,-9.316696388,-9.29302736,-9.290380089,-9.307641208,-9.31203286,-9.282163459,-9.286005834,-9.308972455,-9.325153301,-9.300096615,-9.28602101,-9.255906097,-9.231327003,-9.232768692,-9.322134741,-9.421864861,-9.474220478,-9.467667478,-9.470735303,-9.473842052,-9.489553485,-9.48179119,-9.480584229,-9.470275721,-9.463076402,-9.449747643,-9.468029399,-9.471394648,-9.46554723,-9.450782714,-9.455060013
1.416,-9.232083509,-9.258187394,-9.335944442,-9.241432477,-9.109023887,-9.125954595,-9.314866156,-9.265870297,-9.037020007,-9.027857181,-9.263831468,-9.280274317,-9.038107933,-8.999115559,-9.227166997,-9.312199479,-9.077691468,-8.995716172,-9.189660174,-9.299731393,-9.080156842,-8.981485766,-9.162803663,-9.309789938,-9.104157828,-8.985557389,-9.131471284,-9.241675515,-9.032167256,-8.926811386,-9.095142098,-9.267339148,-9.107540559,-8.994470719,-9.137414423,-9.297326969,-9.122289839,-8.991479397,-9.118773375,-9.29945457,-9.139938239,-8.981610384,-9.081686278,-9.284238922,-9.162324248,-8.978649876,-9.035775076
1.4404,-9.014431931,-8.948446472,-8.957947691,-8.996286422,-8.920405902,-8.818196555,-8.810640557,-8.844877162,-8.779805914,-8.662042248,-8.63869927,-8.69238485,-8.673782908,-8.589316437,-8.582670788,-8.652487497,-8.655168445,-8.573553198,-8.560686735,-8.64151376,-8.665207148,-8.584789813,-8.557142166,-8.63471522,-8.671263672,-8.596398358,-8.548718967,-8.611116511,-8.657406148,-8.594861578,-8.547416167,-8.600308679,-8.648002583,-8.59551146,-8.53905639,-8.577514098,-8.630893595,-8.589824942,-8.534385831,-8.572635801,-8.639204514,-8.60928472,-8.543215869,-8.564663864,-8.630942665,-8.614481477,-8.546358213
1.4648,-8.957506948,-8.805023453,-8.619771756,-8.654335552,-8.730617211,-8.650660474,-8.602093499,-8.699478037,-8.714109147,-8.575949452,-8.538457154,-8.667862468,-8.697988556,-8.537057335,-8.482217565,-8.617344699,-8.687129501,-8.540190529,-8.475377677,-8.604321159,-8.701827745,-8.561516057,-8.477286762,-8.59054949,-8.709752804,-8.571596555,-8.462211221,-8.569848973,-8.745769773,-8.644430054,-8.502552169,-8.573901247,-8.758648759,-8.674281797,-8.515663928,-8.556157452,-8.741561866,-8.695840366,-8.527917488,-8.536750652,-8.718280647,-8.709351148,-8.54565633,-8.535032284,-8.712646282,-8.732335429,-8.570939366
1.4893,-8.853137729,-8.754106211,-8.573787931,-8.58133019,-8.677996867,-8.630788689,-8.548718067,-8.600176173,-8.689882369,-8.623055251,-8.539730622,-8.59781927,-8.699422991,-8.640389334,-8.544530367,-8.594743184,-8.702944624,-8.651419405,-8.537465045,-8.575776552,-8.695754644,-8.667709769,-8.544871237,-8.566730798,-8.694266013,-8.685109197,-8.55044873,-8.57673556,-8.752527605,-8.781368144,-8.602335887,-8.588634252,-8.772741385,-8.835968059,-8.632887253,-8.580485668,-8.749749881,-8.834997029,-8.636142518,-8.552940568,-8.698413386,-8.810100775,-8.643690152,-8.549922248,-8.687960279,-8.82507033,-8.675270577
1.5137,-9.011355794,-9.089236937,-8.827318567,-8.674524748,-8.772631069,-8.88926522,-8.850106265,-8.76396869,-8.775405464,-8.831965338,-8.83079873,-8.78527007,-8.787093762,-8.824944807,-8.833881439,-8.800665994,-8.792685113,-8.822322476,-8.830344581,-8.798311328,-8.784933693,-8.813617982,-8.82425309,-8.79668221,-8.780575803,-8.811452073,-8.852540896,-8.879410971,-8.889589464,-8.892487969,-8.881557019,-8.893502323,-8.92059928,-8.941094569,-8.915168859,-8.888217994,-8.892663098,-8.92476767,-8.921827145,-8.892274848,-8.862099517,-8.879559824,-8.894146094,-8.885121906,-8.855905628,-8.863175754,-8.864232362
1.5381,-9.092480549,-9.015248693,-9.008178879,-9.01378917,-8.897020142,-8.799084032,-8.794101431,-8.847271007,-8.832771994,-8.807959191,-8.82890857,-8.881707193,-8.855792712,-8.815947215,-8.839407357,-8.902040425,-8.885415769,-8.829815365,-8.836416319,-8.890249966,-8.886386363,-8.832084653,-8.83021295,-8.873448552,-8.884026963,-8.838916389,-8.82871708,-8.876217725,-8.934787774,-8.919932221,-8.882069467,-8.866453124,-8.930847802,-8.946525925,-8.904116556,-8.848341618,-8.89616999,-8.935998863,-8.909486485,-8.840357563,-8.880439105,-8.921308823,-8.901196576,-8.842402067,-8.88563571,-8.925299616,-8.883638785
1.5625,-8.879945721,-8.923561316,-9.041680374,-9.03804344,-8.884221913,-8.773825576,-8.841929353,-8.97815697,-8.959495514,-8.835624135,-8.839578672,-8.93171297,-8.936696696,-8.84737697,-8.850683166,-8.942713142,-8.958499986,-8.860434834,-8.84340954,-8.934956406,-8.964754567,-8.869758143,-8.834264258,-8.911829998,-8.947453933,-8.862613879,-8.80467729,-8.883539384,-8.978159605,-8.932283847,-8.8443178,-8.906112274,-9.021531878,-9.021573229,-8.921119265,-8.934436007,-9.028319272,-9.054929749,-8.959594409,-8.957304959,-9.046340148,-9.075041894,-8.962736533,-8.934942113,-9.03192856,-9.102460854,-8.996711762
1.5869,-8.844734872,-8.827773418,-8.727372481,-8.710349592,-8.754898945,-8.729327664,-8.669413813,-8.665453652,-8.724980463,-8.755923995,-8.732533633,-8.727826132,-8.768954799,-8.77603413,-8.735867854,-8.72568864,-8.766940515,-8.776013533,-8.734264532,-8.718987905,-8.76045007,-8.770654352,-8.718140727,-8.695450223,-8.762438099,-8.831447481,-8.848832458,-8.871490494,-8.92581009,-8.926201459,-8.875342121,-8.883744711,-8.994525271,-9.062884354,-9.005965599,-8.948234033,-8.998678688,-9.070548955,-9.049681,-8.992603375,-9.003374111,-9.046377335,-9.017904618,-8.969957961,-8.990459296,-9.055087,-9.038043693
1.6113,-8.916735093,-9.043921825,-8.926422411,-8.806708055,-8.901514398,-9.094931904,-9.030843229,-8.866701618,-8.911644624,-9.149611569,-9.160824911,-8.970278666,-8.940385886,-9.128637065,-9.143297379,-8.942349608,-8.898621206,-9.096633823,-9.160769853,-8.966955753,-8.890702135,-9.060150751,-9.147187748,-8.971997223,-8.892303295,-9.115351514,-9.37356856,-9.232566268,-9.051941726,-9.172799428,-9.401546365,-9.30349482,-9.122446705,-9.217213855,-9.436579028,-9.32322152,-9.086197293,-9.100178043,-9.287773685,-9.218377443,-8.990112401,-8.979334425,-9.205826052,-9.226603065,-9.023329096,-9.010603659,-9.258482341
1.6357,-9.256370873,-9.120194769,-9.231971616,-9.417761845,-9.386265289,-9.289114417,-9.375933711,-9.446773245,-9.351702034,-9.297082992,-9.4109324,-9.44708213,-9.287630206,-9.163851756,-9.230577534,-9.335477908,-9.273278111,-9.161413283,-9.213123487,-9.332399275,-9.291137968,-9.171583262,-9.205023867,-9.326189446,-9.310295601,-9.207058703,-9.237567057,-9.342712886,-9.276642922,-9.149067416,-9.189562943,-9.323236324,-9.28106909,-9.163275603,-9.191664188,-9.300041446,-9.256364678,-9.168290407,-9.197665104,-9.255645675,-9.139999781,-9.04773859,-9.108248144,-9.229526993,-9.164735381,-9.0910501,-9.162043488
1.6602,-9.216875895,-9.235402982,-9.294027997,-9.261184756,-9.17865154,-9.205121404,-9.331282916,-9.358940746,-9.279031226,-9.285815157,-9.395562341,-9.37675357,-9.226860703,-9.191753076,-9.331215511,-9.369443617,-9.246755785,-9.200333398,-9.318178354,-9.366104795,-9.256858255,-9.204283186,-9.315264679,-9.37048154,-9.267414979,-9.221089222,-9.296643027,-9.252029901,-9.113581105,-9.118756474,-9.267911026,-9.26977521,-9.145090411,-9.126380216,-9.242188921,-9.237699982,-9.12868337,-9.115178131,-9.233321014,-9.230603686,-9.118332292,-9.081693851,-9.179139948,-9.195918219,-9.11458893,-9.106010961,-9.240806066
1.6846,-9.404876428,-9.459368556,-9.419635355,-9.338810299,-9.357284919,-9.459925858,-9.439741845,-9.332962884,-9.352384017,-9.506627789,-9.50686835,-9.372789368,-9.367571188,-9.517435961,-9.52366494,-9.39146858,-9.382908783,-9.529320429,-9.536670119,-9.401345838,-9.374793332,-9.520867482,-9.554998787,-9.414613397,-9.337821394,-9.39524154,-9.304825633,-9.107303626,-9.064804445,-9.244930287,-9.335274252,-9.205729349,-9.140077176,-9.291908384,-9.364074058,-9.222304769,-9.145073318,-9.287287253,-9.35479075,-9.224276829,-9.142092662,-9.256024846,-9.322987286,-9.215987998,-9.152704511,-9.277688247,-9.377785572
1.709,-9.334144179,-9.299078608,-9.377314095,-9.430929592,-9.370824913,-9.310921638,-9.333924224,-9.361201166,-9.329049068,-9.289551367,-9.298025651,-9.326052262,-9.31835625,-9.283388368,-9.280671147,-9.324322307,-9.336246179,-9.293390032,-9.273629658,-9.31759432,-9.340252466,-9.301044076,-9.281597662,-9.315766819,-9.27567343,-9.120449386,-9.033298011,-9.080601404,-9.154563377,-9.115805938,-9.05808696,-9.081723203,-9.162223909,-9.187088352,-9.162421582,-9.152767143,-9.174736379,-9.185438301,-9.162440978,-9.110134954,-9.067182778,-9.079671154,-9.101765789,-9.099390994,-9.076270288,-9.086906461,-9.101188578
1.7334,-9.08765881,-9.080850286,-9.02251024,-9.050653831,-9.102997077,-9.040479969,-8.937160743,-8.980067044,-9.08981943,-9.064517167,-8.960991698,-8.981902357,-9.041471575,-8.977865025,-8.890557718,-8.934981781,-9.034538629,-8.993549496,-8.897512765,-8.925107482,-9.031292294,-9.010049291,-8.917145886,-8.921931962,-8.995398164,-8.954011814,-8.874266468,-8.906375331,-9.000383577,-8.966019536,-8.888526527,-8.925567489,-9.043482858,-9.037563315,-8.949621072,-8.958362229,-9.062408068,-9.049332543,-8.933327688,-8.882333449,-8.923961246,-8.919293918,-8.876144367,-8.868935103,-8.918527472,-8.922766769,-8.881139723
1.7578,-9.264673688,-9.296658861,-9.383171101,-9.335966497,-9.193541063,-9.191376212,-9.339110035,-9.333589014,-9.174054677,-9.176443817,-9.344189534,-9.322684021,-9.150481978,-9.098849293,-9.206462057,-9.26082487,-9.187596809,-9.133116663,-9.19955158,-9.248865286,-9.186325656,-9.126853731,-9.204687697,-9.275202801,-9.179718976,-9.087644161,-9.166734312,-9.2678643,-9.198760126,-9.100876695,-9.148284645,-9.254078715,-9.250913339,-9.176186174,-9.180423648,-9.249731261,-9.270515166,-9.230292039,-9.200109037,-9.200006526,-9.16957586,-9.120956032,-9.106202496,-9.153312767,-9.16578077,-9.123818657,-9.078036833
1.7822,-8.903886704,-8.84851398,-8.788967677,-8.790607388,-8.781764475,-8.712688426,-8.694665354,-8.761000755,-8.803050474,-8.76963499,-8.758028913,-8.833396224,-8.874289997,-8.830323858,-8.790174446,-8.844909901,-8.881610663,-8.842300142,-8.789249079,-8.835224207,-8.876410473,-8.854809915,-8.802172723,-8.832576849,-8.859315546,-8.843139311,-8.81448313,-8.876043407,-8.911972078,-8.878703835,-8.833796051,-8.894158243,-8.953633581,-8.942472963,-8.897197003,-8.941176154,-8.993548733,-8.964146208,-8.888690798,-8.908414122,-8.981170536,-8.96997653,-8.871700859,-8.856742443,-8.953248619,-8.979428614,-8.875412157
